id	GSM758396_Control	GSM758397_Control	GSM758398_Control	GSM758399_Treat
ADAMTS18	6.91645859366827	10.0690702057691	10.9263845305335	7.3130377328532
ADAMTS19	5.94949660609426	3.48753185413427	5.49890284158785	5.11147499456007
ADAMTS2	6.32597580959333	5.11859170513805	6.43258017798805	7.6403302344914
ADAMTS20	5.67006822147909	6.41322592419673	4.73992625289407	6.21186724697123
ADAMTS3	5.86497821235626	4.35625710463745	5.65375150639052	6.2796533470955
ADAMTS4	8.17382029374447	7.23242164506088	8.28471081340617	7.40575086780079
ADAMTS5	7.55819954552787	9.76056036193027	9.43616585350641	7.19918552585317
ADAMTS6	7.48181656260407	6.29258560088605	7.23112094284372	7.01115759016605
ADAMTS7	5.95748961576565	6.73708557301588	6.2106970494925	6.80338345725236
ADAMTS8	8.05187812955811	6.31274038288489	7.58949127024003	7.17655781697629
ADAMTS9	6.69100206631853	5.96488600000597	6.33800467485995	9.17949178685512
ADAMTS9-AS2	6.20890942296463	7.15884675952792	5.7993141303636	5.0535369749511
ADAMTSL1	6.28504909119402	5.86460830899996	4.66244243562192	5.15525430221053
ADAMTSL2	4.06548533076579	4.10498854235809	4.28070857761484	3.86518598953032
ADAMTSL3	6.1145115871052	6.79974162472362	6.70074609027286	5.96614007977453
ADAMTSL4	7.05325410115387	4.61013469889182	6.73985019247323	7.42774918085633
ADAMTSL5	4.48552104243061	6.60078274900294	7.08559789860544	4.02742825522811
ADAP1	10.5754636674688	9.98796502839851	10.828342900335	8.89435905497323
ADAP2	8.2452040664927	6.20910038451983	8.76928689350807	9.29129245776852
ADAR	12.3261884513448	12.1415115923156	12.3578428108682	12.1943459590705
ADARB1	7.77822700892395	9.49276120105124	9.10173174228358	6.497662654
ADARB2	8.01228594130345	7.53978464999925	9.2369334833067	6.14990747089932
ADARB2-AS1	8.92659711529657	7.89588694446736	9.29848934252336	8.53554125564758
ADAT1	7.81949607318512	7.90038363368278	8.25135330443371	8.86320477652884
ADAT2	6.92356759812773	7.40039767457953	6.26097012962339	6.49104060010935
ADAT3	8.37292574229289	8.20468439891719	8.29736333178854	7.93214374657218
ADCK1	9.02732004683906	8.05827602188609	8.28623968231182	7.8263037737322
ADCK2	8.5060690720997	8.7161369031712	8.06113861936368	8.36009789102313
ADCK3	8.15865145242797	9.83123603658388	9.97085141714693	10.0621228362185
ADCK4	7.5832753966211	7.46240357769659	7.03936400653566	7.68900868527727
ADCK5	4.14407216819486	7.0080706392131	7.49889160002441	6.41139861230512
ADCY1	9.47308303528976	10.2072448139191	10.0049617057291	7.33372547327955
ADCY10	4.93667882332132	4.77445152201058	7.10653354590105	6.02892558558645
ADCY10P1	7.0359540400258	7.43266543551496	8.3486995562317	5.33493240454544
ADCY2	11.6668430818455	9.86011915511522	9.11599767091098	8.54912554841899
ADCY3	9.36801278674578	9.07544316620963	9.52772982756048	9.1210045547185
ADCY4	5.4567652034999	5.44732432491826	6.37379644450288	5.16779601245937
ADCY5	5.45107050557394	7.54902145586951	6.86835563609884	6.34530794080493
ADCY6	8.6135108416953	8.94634245413774	9.39197640667249	9.09154869142441
ADCY7	7.24815478058188	6.25640551593245	7.00138580231027	8.4706893454176
ADCY8	9.16568788677603	8.27294821623195	7.35676272519192	7.6957579760845
ADCY9	8.7528533034047	8.79630632412104	9.13615142086292	8.89153545290189
ADCYAP1	3.80187629569925	8.19890182278797	6.71609053017504	7.98431085137966
ADCYAP1R1	11.6941493419928	9.74206575177265	9.61826917459686	8.74208570241616
ADD1	11.5143782662519	11.2065653081533	11.5115932327883	11.6506680442351
ADD2	9.31563370664641	9.53565544199323	9.88367586287316	7.95979011323334
ADD3	13.8102494436443	13.0277661754132	13.5313857899658	12.2597368111542
ADD3-AS1	7.15483890809086	6.76319739566435	6.91880741460711	6.36325456069236
ADGB	6.08605176691128	3.63066919568166	5.81965674001548	2.60461454085912
ADH1A	5.06451148478953	5.76785556098734	5.44351453689401	6.09551611224466
ADH1B	5.79504130588817	7.67696247117785	5.45590965051712	5.1700615465416
ADH1C	6.71881500400442	6.97435734350209	3.92196504970575	4.54083813564027
ADH4	6.23899804583192	5.3571015452073	6.47364075449922	7.55120410796923
ADH5	11.7610793069353	11.2868219958436	10.7502144317167	11.949834479365
ADH6	6.48917852042961	4.33396371947152	6.44069777690187	6.09293037298048
ADH7	7.72530063674382	4.07194093760918	6.89890462200771	5.89901647885752
ADHFE1	10.4393471125879	9.03706031782847	8.80903610965738	8.90876326076463
ADI1	11.0328972853873	10.179506535181	10.3985400085421	9.69796524976745
ADIG	7.28467391167464	7.04050657805954	6.8468565240933	5.31062004643227
ADIPOQ	6.96290262983571	4.26451109358429	6.79448185443564	7.73905963356178
ADIPOR1	10.2028561006449	9.98060750243526	10.3330334661608	10.0654172334717
ADIPOR2	11.6733149775183	10.9552842378202	11.7088462951485	10.3401392402807
ADIRF	10.7781112302615	9.50092837264637	8.58703901821471	8.46092644527138
ADIRF-AS1	6.18601162891448	7.14823688727935	6.79920372364706	8.19220042610756
ADK	9.80372913717516	8.94353708983198	8.1148587373462	10.4582044563795
ADM	9.57428663203506	8.05639392700367	7.87647450089951	11.4982574205654
ADM2	6.61883675315092	5.67272100704229	8.18823983128758	5.83198905051741
ADM5	5.54101014536591	4.93881273328976	4.10615318789765	4.36505294223401
ADNP	10.6104135116585	11.280909119373	10.7221918637301	10.4549275739686
ADNP2	9.43409143356762	9.56320453505244	9.78116088214941	10.0965101716493
ADO	10.9532903306965	10.7347324954569	11.0700368367564	10.9275646660338
ADORA1	8.2720793683288	9.06810242756909	9.62168727375027	7.52775847032094
ADORA2A-AS1	4.69855377986431	3.79663739471385	5.25860369952945	4.86564037241883
ADORA2B	9.73527347279407	8.80552565	7.22387216366017	9.63414738159269
ADORA3	9.41048190097975	7.96767958838317	10.2173219486686	10.2309298951279
ADPGK	9.11974887031288	9.37850123640814	9.43679389008842	9.82342914521358
ADPRH	6.97424001068335	7.0116717960891	6.65320593997852	6.28816162116162
ADPRHL1	7.67612938717758	6.81589846695902	7.92630964493883	7.39115138639861
ADPRHL2	9.45288929209552	9.99034917410223	9.9305293376134	10.5487276245773
ADPRM	9.33613762992899	9.20456664537552	9.04762920584163	9.06390905767222
ADRA1A	6.15510035418103	7.00976615514553	6.5985417698458	5.07580519842053
ADRA1B	6.59246365786345	4.1929654925539	4.69944075158237	5.29816158795205
ADRA1D	5.73068826845943	4.42261592516623	4.96680050651587	4.91985880397454
ADRA2A	8.93120923134435	8.13842038826479	7.98431085137966	9.43679389008842
ADRA2B	6.70279025501062	6.55039226025014	5.55144884249679	6.23690688484726
ADRA2C	7.80915892566404	3.98943762402733	7.31370279286093	4.64073421374349
ADRB1	9.58283915946677	7.53080678383411	7.13837993408561	7.12649794986953
ADRB2	8.66615203179347	7.49637136374603	7.96767958838317	8.39013220551534
ADRB3	6.09109676197125	3.99145168959782	4.42819988889384	5.21646511028661
ADRBK1	8.68726865156166	8.45826786738601	8.73817053255172	8.27248601093556
ADRBK2	9.86882122913364	9.47308303528976	8.73009722454829	8.70473680325818
ADRM1	10.1601324850907	11.0474881661378	11.1582115900348	9.89917216698356
ADSL	10.3223781838471	10.0291064142734	10.0538526721933	11.2221792426492
ADSS	8.58882151537583	9.26460129543696	9.16770568013777	8.48675104891698
ADSSL1	7.74421615200563	8.16282665210567	8.5272075343451	6.7355896201559
ADTRP	6.37993140979912	6.47692124037881	6.95475282928868	7.51860417792029
AEBP1	8.34998636014468	8.05425030613572	7.66163956015551	9.64033744731338
AEBP2	9.0574545208563	9.37999638698778	9.18248208540474	9.80691879963384
AEN	7.90695126838078	6.34341407630626	5.89071685591631	10.4083287391498
AES	10.4926440681256	12.0128480424854	11.713587144209	9.3916131088469
AF001548.5	4.96847581318113	6.40577322606726	7.8200986030563	7.30076062999837
AF007147	9.27959297679654	8.35461151357412	9.32725901606142	7.54640330745295
AF067845.1	3.87153185988295	5.43951591152884	2.97129519773061	4.55012576054517
AF070581	7.67055393545817	7.06726876538275	5.78281165150931	6.55309805624745
AF086184	6.68966963764293	6.15571930859155	6.20006939437162	7.30355536745819
AF090939	7.77967595023303	7.43478626379537	7.81535252256106	6.83295489122772
AF131215.4	4.54684508426314	7.66666578739246	7.89049874795387	7.22308156800777
AF131215.8	6.87844912980163	6.75932156803094	7.6078743275987	5.44732432491826
AF186192.1	5.485144927	5.79284432874545	6.6373982507735	4.18331166896203
AF198444	6.55815557168375	5.55749032809247	6.58106026253623	6.64267896797706
AF213884.2	8.50066358802642	8.59079087162453	8.69151830065777	7.85536355639439
AF279780	6.03997276481974	6.58358538213282	3.80871417152152	6.18146342424291
AF289551	6.14578881395215	6.45101546327902	6.37230544561602	2.70291036290981
AF520793	9.35409129719771	10.2799610612983	9.6874439945829	9.15014576371961
AFAP1	6.22045251393372	7.18138343641122	7.31985296098213	8.35541260471836
AFAP1-AS1	5.82950348444712	6.25599151521252	6.35233150853215	6.19770100343701
AFAP1L1	5.70784112654754	5.49192530588829	6.41625186669463	5.84037301938167
AFAP1L2	8.78731423673217	7.99863510788539	8.71736275846911	7.09061050156149
AFF1	9.39439419226427	9.11765963071904	9.4585826291117	9.78596461839607
AFF2	7.11266041549975	8.74673878570541	8.64338524834704	7.86134085064374
AFF3	8.57920302592566	9.74942214008675	9.27590623601506	7.29156880921256
AFF4	8.58386297338639	9.12457078132721	8.70820449831424	9.60280310026217
AFG3L1P	6.92692080870555	8.14054409260065	8.74340885783403	6.44222949603572
AFG3L2	10.7717464685729	11.2397911057792	10.7064772222291	10.8201027597878
AFM	6.46953976367784	3.84227183313936	6.74644535357013	6.87966360502126
AFMID	3.12414060006322	5.10345486171654	6.70820365448721	6.4785297842528
AFP	6.64067366307414	4.25886865320717	6.36312304475211	5.50478344613604
AFTPH	10.945498513481	11.6621139840751	11.7094330340041	10.5706555235303
AGA	9.04762920584163	8.08247175696249	8.95101843858886	9.08199461098446
AGAP1	9.77751521825599	9.5670276371239	10.17715772	8.84915697497111
AGAP11	4.52509582136765	5.53722152879489	5.71372042114736	4.48199092999712
AGAP2	7.9845341109562	7.81765175292176	8.61784859738003	4.98332876930528
AGAP2-AS1	4.22215566841144	5.95024082462069	4.31032840423326	3.06089421037345
AGAP3	9.62049088664525	9.27881670987257	9.6042661612421	8.73009722454829
AGAP4	7.65557803366835	8.183377218	8.55173120394702	7.73822805429591
AGAP6	4.39274414593905	7.87947380807713	7.11000381230899	7.51949489199831
AGAP9	6.62523608086717	5.47119585000611	6.57064357914126	4.08934117861137
AGBL1	5.96107118833528	3.7134591885065	6.64826608196224	4.45548832645836
AGBL2	7.23112094284372	6.97460302022957	6.31356660079276	7.2245350002259
AGBL3	6.2465254808283	5.90797549657109	5.98318526315155	6.31963789790228
AGBL4	7.55286564932312	4.91614852415797	6.02640340424662	5.48482570664118
AGBL5	8.23411452684944	6.96121079559561	7.4861598420481	8.3940740776079
AGER	5.95642784145742	4.50917653130469	7.03371628987749	3.28041027891993
AGFG1	9.27523502850301	9.03659856796692	9.10548114862933	9.80321399336591
AGFG2	6.71117769962865	6.74786671653672	6.39633779354494	6.11432193839775
AGGF1	9.82492755423065	9.92499141228016	9.53885203651988	10.4151231153123
AGK	9.07118729423676	9.21973261820261	9.01106648693257	8.55452259446639
AGL	10.7172743652547	11.7804945781852	11.0430597370188	11.1627356870576
AGMAT	6.86360371428729	6.56323634764041	7.32613074409671	6.39708190588857
AGO1	8.93840013994814	8.8530588879069	9.18212913149242	8.83150486657811
AGO2	8.29064058231291	9.6564738143575	9.44780919936506	10.5041686027337
AGO3	8.36176281947315	9.05803782291453	9.24801996457839	8.92905744437329
AGO4	8.13668175925476	8.4412990087722	8.04549372175837	8.34929832148344
AGPAT1	10.5810277054577	10.0943624979911	10.4643357888671	10.0538526721933
AGPAT2	8.07113776825364	8.14863493754524	7.75718134531238	7.97543167682767
AGPAT3	10.0547772751484	9.72174171832545	9.73126074871399	8.77117801263204
AGPAT4	7.95103663051816	8.33274935617989	8.98157854059647	8.69689420836339
AGPAT4-IT1	7.19172580509309	7.81804356483863	9.21864789715867	6.53389984230114
AGPAT5	11.2384631213862	10.2228574880306	9.96019889593768	12.0907979307963
AGPAT6	7.98341772887601	8.77487439181574	9.2961250937336	8.63928144597168
AGPAT9	3.31476127005838	8.36269089076222	7.91681102381253	4.65810158458337
AGPS	8.85879878594364	9.5814654233225	9.02419168071228	9.40469251435956
AGR2	6.7859847995495	4.00580436794434	6.21723499705898	5.5071860024859
AGR3	6.48012874002549	4.00220576357504	6.92921345705519	3.85893151002681
AGRN	8.57866918053463	7.38002964213154	7.66666578739246	8.50294849397079
AGRP	7.08479987539105	7.60428602095363	7.14483159605497	6.62980162624952
AGT	13.594809071204	13.2774709243768	12.8767586203508	12.8229275640815
AGTPBP1	10.2429391366082	10.0041051127753	10.7515785776566	10.4983036322012
AGTR1	7.51551363868666	6.99706439646825	5.46562039954344	7.46598368511863
AGTR2	4.10953965894109	6.377763227	6.41655315380704	5.26841745193711
AGTRAP	8.77830433275504	7.62760250138921	8.32452565115389	8.93725379357376
AGXT	5.53419582641238	5.50295074236905	5.31259313816303	5.67627932897008
AGXT2	5.37481466929271	4.91914718662445	5.52058331001693	6.92198614242243
AHCTF1	9.7846873160006	10.3823738290408	10.119483088154	9.78804943312036
AHCY	9.36867561729796	9.001287629	8.45810159786406	11.0800274450815
AHCYL1	13.160729577053	12.9858834054455	12.9058093625973	11.8207225161741
AHCYL2	10.8253578870239	9.44262349255214	9.03804265545591	9.97197089409977
AHDC1	6.40009492728203	7.12923463431147	7.5452475954423	5.88573041788383
AHI1	9.380648813	10.2781063993558	10.6986381386451	8.22918189962377
AHNAK	8.9297586892535	8.62681609870103	7.48221924711755	8.54999862573691
AHNAK2	7.60364358711685	8.85147369891745	7.91060543776293	7.30433180950915
AHR	8.02845605609877	7.88188004855042	7.81582994408711	12.0890268016888
AHRR	8.97817016453945	7.49818493941798	5.25361575429605	7.74318949875281
AHSA1	11.4508555036859	11.3212959486316	11.0505746666267	11.2747947493768
AHSA2	8.36836496234793	8.04513772916907	9.25515351006024	8.63090986804412
AHSG	6.42851612737665	6.89437138013079	6.8083824901486	4.66943196824362
AHSP	7.98862960677042	6.82444554042059	7.73290539962519	5.67599277968223
AICDA	6.43158624586932	4.42735150465977	4.83416873934706	4.09745449887931
AIDA	11.888761376947	11.48447206	11.5944835240436	11.9980221001678
AIF1	9.00019536964043	6.8879496128579	8.54494262347085	10.1734669947869
AIF1L	10.7515785776566	9.78646034294062	10.8302694666962	9.45907196338822
AIFM1	9.38651506935814	9.14117460260239	9.09926404878722	8.87409669947663
AIFM2	6.05925617615971	7.22171742701852	7.24092161016844	7.27846720554729
AIFM3	9.74807884321514	9.08227817591246	9.09529573126314	4.55601209577144
AIG1	9.59239741345225	9.89384742066421	9.58518023993572	9.33613762992899
AIM1	8.32839288525324	7.11313108706823	6.56693462569219	9.24026086122739
AIM1L	7.13279303304985	6.48531738289306	6.88976957085239	5.94541550945646
AIM2	7.72830103689603	7.7598815855719	7.71450177255399	9.33178118044296
AIMP1	9.87133489158978	10.4612694335228	10.2478214089551	10.5411078807886
AIMP2	10.3312698165679	9.63872203551101	10.0928678363537	10.2772813690137
AIP	10.1016205128042	10.3296356118717	10.6662359945469	9.82701251036404
AIPL1	6.66639443000205	6.14415404660424	6.2747237331871	5.98694215705689
AIRE	7.93626948177795	5.88771489795022	6.89749710908356	3.19171058137197
AJAP1	7.71171771227079	7.06355513493582	7.74023690778011	4.83820958924991
AJUBA	6.60943040306707	5.99048127361524	4.81269886048018	7.68246367501145
AK000798	6.87303804622662	7.00998251007483	7.13021899308451	5.28222023183753
AK021537	8.0649347105935	7.25265839096378	7.23276305512997	8.16561629922009
AK021804	10.8157687399927	8.97291432454201	9.22899410653485	12.0108471449824
AK021933	7.5864576129405	7.3113982698815	6.69655283641183	7.83197537314221
AK021977	8.28570421672748	11.3792994361854	12.6102276976462	9.40909877739074
AK024936	6.08687661692375	5.57591103313978	6.82149844304044	5.48233116156628
AK025288	4.95616779770626	8.10745644245188	8.87429662868893	7.04682428610852
AK026905	7.26883507736038	7.82106827645178	9.51648803699886	7.39563776989287
AK054988	2.87744075576263	2.16311058726764	4.65973864098842	1.82318910052555
AK055458	7.02174867646646	3.67548681682258	5.50100693810669	6.03698437006025
AK055981	10.8649534596979	9.62839123442091	10.11874179	9.3539376958025
AK056098	7.62511631865491	5.16413633926902	6.43188797299833	6.88562623493628
AK056982	7.51117427012189	7.32756148174629	7.61532151700652	7.02404658244019
AK074476	7.7856401868609	7.97500796490119	7.93448598812814	7.34825411632872
AK090844	9.29747959435429	9.41048190097975	10.3024557793522	9.75979802751265
AK091729	7.34923314253243	6.7907778652944	4.65450922541835	6.97996966131476
AK093205	5.97405713707658	5.63820989825958	6.01100776817386	6.76498572580748
AK094644	8.4792787014874	9.75819698171711	9.37490955048499	10.3564656858753
AK096159	7.57964731121885	2.39599553738407	3.71260527548507	7.86151188222687
AK097370	3.9945303715937	6.05189486106781	7.71371713466572	3.62630717416678
AK097453	6.84776830853361	6.91880741460711	7.24391063085227	6.21003515753588
AK098263	4.91239943767442	3.10597674974263	3.29675837825955	5.86625385205127
AK1	10.5760031716167	10.7339607229116	10.2266511208023	9.70255426159347
AK130486	7.35608718921669	7.44712797972096	7.48470033695707	7.67321056216192
AK131021	6.58221078526221	6.87007298618285	3.75338092452958	6.32597580959333
AK2	8.89100295514082	8.86583551604369	9.01417862657943	9.86011915511522
AK3	11.6113403483923	11.3545158571895	11.9829216468976	12.5092557009029
AK5	11.3335565015717	7.93412082074753	9.16551851155569	4.87304155736464
AK6	11.5405555979159	11.547162380727	10.8893860762462	11.5009752930363
AK7	6.50436807292671	5.77955658204272	6.87922610197514	7.3465357004871
AK8	8.6192330456009	7.72875305290086	7.37435795793821	7.83446426161651
AK9	6.24418690369554	7.91323810724244	7.2728579201188	7.18376433104867
